WigleWifi-1.4,appRelease=2.26,model=LG-D855,release=5.0,device=g3,display=LRX21R.A1440231662,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
78:d3:8d:e7:27:59,Logistics,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:24:43,7,-86,32.09738631,35.11566551,374,3,WIFI
00:21:27:e2:ee:fa,TP-LINK_E2EEFA,[ESS],2017-12-17 21:24:46,6,-92,32.09700063,35.11493506,373,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:24:46,0,-57,32.09700063,35.11493506,373,3,GSM
78:d3:8d:e7:27:59,Logistics,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:24:48,7,-90,32.09674808,35.11445914,371,3,WIFI
00:21:27:e2:ee:fa,TP-LINK_E2EEFA,[ESS],2017-12-17 21:24:51,6,-91,32.09637066,35.11372011,368,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:24:51,0,-57,32.09637066,35.11372011,368,3,GSM
00:21:27:e2:ee:fa,TP-LINK_E2EEFA,[ESS],2017-12-17 21:24:56,6,-91,32.09572766,35.11248962,364,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:24:56,0,-57,32.09572766,35.11248962,364,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:24:59,11,-89,32.09534114,35.11175108,362,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:01,0,-57,32.09507776,35.1112597,361,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:04,11,-89,32.09469405,35.11052549,359,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:06,0,-57,32.09445208,35.11002882,358,3,GSM
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:10,0,-57,32.0940186,35.10900068,356,3,GSM
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:14,0,-57,32.09365403,35.10795237,354,4,GSM
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:18,0,-57,32.09336763,35.10690036,353,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:20,11,-81,32.09324708,35.10637178,353,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:22,0,-57,32.09314858,35.10584634,353,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:24,11,-84,32.09306243,35.10531653,352,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:26,0,-57,32.09298725,35.10478938,353,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:28,11,-84,32.09292905,35.10426201,353,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:30,0,-57,32.09289171,35.10374071,354,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:32,11,-80,32.0928665,35.10321794,354,3,WIFI
88:dc:96:27:99:06,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:33,6,-91,32.09285278,35.10296052,355,3,WIFI
88:dc:96:27:99:04,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:33,6,-91,32.09285278,35.10296052,355,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:34,0,-57,32.09283968,35.10270363,355,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:36,11,-80,32.09281389,35.10218877,356,3,WIFI
88:dc:96:27:99:06,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:37,6,-91,32.09280353,35.1019327,356,3,WIFI
88:dc:96:27:99:04,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:37,6,-90,32.09280353,35.1019327,356,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:38,0,-57,32.09279203,35.1016765,356,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:40,11,-84,32.0927752,35.1011664,357,3,WIFI
88:dc:96:27:99:04,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:42,6,-90,32.09275669,35.10065577,358,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:42,0,-57,32.09275669,35.10065577,358,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:44,11,-87,32.09272752,35.10015139,359,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:46,0,-57,32.09270777,35.09964568,360,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:48,11,-87,32.09268895,35.0991387,361,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:50,0,-57,32.09267156,35.0986386,363,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:54,11,-87,32.09264144,35.09764045,368,3,WIFI
42502_22811_5359435,Cellcom,HSPA;il,2017-12-17 21:25:55,0,-57,32.09263446,35.09739332,369,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:25:59,11,-87,32.09259281,35.09641364,374,3,WIFI
42502_22811_5359429,Cellcom,UNKNOWN;il,2017-12-17 21:25:59,0,-57,32.09259281,35.09641364,374,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:04,11,-88,32.09254537,35.0952013,380,3,WIFI
42502_22811_5359429,Cellcom,UNKNOWN;il,2017-12-17 21:26:04,0,-57,32.09254537,35.0952013,380,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:09,11,-88,32.09249406,35.09401072,385,3,WIFI
42502_22811_5359429,Cellcom,UNKNOWN;il,2017-12-17 21:26:09,0,-57,32.09249406,35.09401072,385,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:14,11,-91,32.09248003,35.09282937,391,3,WIFI
42502_22811_5359429,Cellcom,UNKNOWN;il,2017-12-17 21:26:14,0,-57,32.09248003,35.09282937,391,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:19,11,-88,32.09251238,35.09164214,393,3,WIFI
42502_22811_5359429,Cellcom,UNKNOWN;il,2017-12-17 21:26:19,0,-57,32.09251238,35.09164214,393,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:24,11,-88,32.09260848,35.09042511,394,3,WIFI
42502_22811_5359429,Cellcom,UNKNOWN;il,2017-12-17 21:26:24,0,-57,32.09260848,35.09042511,394,3,GSM
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:28,11,-88,32.09273665,35.08941096,392,3,WIFI
42502_22811_5359429,Cellcom,UNKNOWN;il,2017-12-17 21:26:28,0,-57,32.09273665,35.08941096,392,3,GSM
88:dc:96:27:99:04,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:31,6,-93,32.09287741,35.08862077,391,3,WIFI
88:dc:96:27:98:fa,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:32,11,-88,32.09291987,35.08835446,391,3,WIFI
42502_22811_5359429,Cellcom,UNKNOWN;il,2017-12-17 21:26:32,0,-57,32.09291987,35.08835446,391,3,GSM
88:dc:96:27:99:04,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:35,6,-93,32.09309506,35.08754174,388,3,WIFI
42502_22811_5359429,Cellcom,UNKNOWN;il,2017-12-17 21:26:36,0,-57,32.09315813,35.08726908,387,3,GSM
88:dc:96:27:99:04,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:39,6,-93,32.09336432,35.08644993,384,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:26:39,0,-57,32.09336432,35.08644993,384,3,GSM
88:dc:96:27:99:04,NuiProd,[WPA-PSK-CCMP+TKIP][ESS],2017-12-17 21:26:43,6,-93,32.09366955,35.08534674,378,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:26:43,0,-57,32.09366955,35.08534674,378,3,GSM
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:26:47,0,-57,32.09398776,35.0842181,372,3,GSM
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:26:51,0,-57,32.09430754,35.08308518,367,3,GSM
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:26:55,0,-57,32.09462518,35.08194206,362,3,GSM
00:27:22:ee:ad:d9,WIFI-FUTURE 1,[ESS],2017-12-17 21:26:58,4,-89,32.09486545,35.0810707,358,3,WIFI
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-12-17 21:26:58,4,-90,32.09486545,35.0810707,358,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:26:59,0,-57,32.09494425,35.08078223,357,3,GSM
00:27:22:ee:ad:d9,WIFI-FUTURE 1,[ESS],2017-12-17 21:27:02,4,-87,32.09519208,35.07990326,353,3,WIFI
dc:9f:db:50:76:f2,WI-FI- FUTURE 0599069018,[ESS],2017-12-17 21:27:02,4,-90,32.09519208,35.07990326,353,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:03,0,-57,32.09527382,35.0796092,351,3,GSM
00:27:22:ee:ad:d9,WIFI-FUTURE 1,[ESS],2017-12-17 21:27:06,4,-87,32.09552247,35.07871681,347,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:07,0,-57,32.09560946,35.0784229,346,3,GSM
00:1a:dd:f5:ce:05,Afikim_Wifi,[ESS],2017-12-17 21:27:10,11,-93,32.09585806,35.07752984,341,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:11,0,-57,32.09594386,35.07722774,338,3,GSM
00:1a:dd:f5:ce:05,Afikim_Wifi,[ESS],2017-12-17 21:27:14,11,-90,32.09619508,35.07633503,334,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:15,0,-57,32.09627925,35.07602883,332,3,GSM
00:1a:dd:f5:ce:05,Afikim_Wifi,[ESS],2017-12-17 21:27:18,11,-71,32.09653715,35.07512667,328,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:19,0,-57,32.09662019,35.07482505,326,3,GSM
00:1a:dd:f5:ce:05,Afikim_Wifi,[ESS],2017-12-17 21:27:22,11,-75,32.09686973,35.07392457,322,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:23,0,-57,32.09695232,35.07362191,320,3,GSM
00:1a:dd:f5:ce:05,Afikim_Wifi,[ESS],2017-12-17 21:27:26,11,-75,32.09719684,35.07269895,315,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:27,0,-57,32.09727743,35.07238581,314,3,GSM
00:1a:dd:f5:ce:05,Afikim_Wifi,[ESS],2017-12-17 21:27:30,11,-75,32.09751915,35.07144036,309,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:31,0,-57,32.09760976,35.07112693,308,3,GSM
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:27:32,6,-87,32.09770458,35.07081272,306,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:35,0,-57,32.09799539,35.06985638,302,3,GSM
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:27:36,6,-87,32.09809083,35.06953488,300,3,WIFI
f4:f5:db:c4:df:99,????? Mi,[ESS],2017-12-17 21:27:37,11,-91,32.09818599,35.06921297,299,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:39,0,-57,32.09836563,35.06857546,295,3,GSM
f4:f5:db:c4:df:99,????? Mi,[ESS],2017-12-17 21:27:41,11,-91,32.0985451,35.0679249,291,3,WIFI
dc:9f:db:50:76:ee,WIFI-FUTURE 2,[ESS],2017-12-17 21:27:41,1,-93,32.0985451,35.0679249,291,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:43,0,-57,32.09871912,35.06727804,288,3,GSM
dc:9f:db:50:76:ee,WIFI-FUTURE 2,[ESS],2017-12-17 21:27:45,1,-93,32.09889583,35.06663616,286,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:47,0,-57,32.09905474,35.06599501,283,3,GSM
6c:2f:2c:23:d2:83,GALAXY_S4_4253,[WPA2-PSK-CCMP][ESS],2017-12-17 21:27:48,1,-82,32.09913252,35.06567542,281,3,WIFI
04:8d:38:0b:72:24,car,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:27:48,3,-88,32.09913252,35.06567542,281,3,WIFI
08:97:58:33:a7:70,NIPPON_1100,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:27:49,2,-90,32.09920756,35.06536158,280,3,WIFI
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:27:49,6,-86,32.09920756,35.06536158,280,3,WIFI
08:97:58:33:a7:70,NIPPON_1100,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:27:50,2,-78,32.09928565,35.06504227,279,3,WIFI
6c:2f:2c:23:d2:83,GALAXY_S4_4253,[WPA2-PSK-CCMP][ESS],2017-12-17 21:27:52,1,-82,32.09942824,35.06439979,276,3,WIFI
04:8d:38:0b:72:24,car,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:27:52,3,-88,32.09942824,35.06439979,276,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:52,0,-57,32.09942824,35.06439979,276,3,GSM
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:27:53,6,-86,32.09949952,35.06407873,275,3,WIFI
08:97:58:33:a7:70,NIPPON_1100,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:27:54,2,-78,32.09956863,35.06375839,274,3,WIFI
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:27:56,6,-75,32.09970071,35.06311818,272,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:27:56,0,-57,32.09970071,35.06311818,272,3,GSM
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:28:00,6,-73,32.09996807,35.06184747,267,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:00,0,-57,32.09996807,35.06184747,267,3,GSM
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:28:04,6,-73,32.10022889,35.06059755,265,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:04,0,-57,32.10022889,35.06059755,265,3,GSM
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:28:08,6,-73,32.10047532,35.05940563,266,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:08,0,-57,32.10047532,35.05940563,266,3,GSM
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:28:12,6,-73,32.10072334,35.05829451,270,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:12,0,-57,32.10072334,35.05829451,270,3,GSM
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:16,0,-57,32.10094778,35.05725127,274,3,GSM
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:21,0,-57,32.10120093,35.05601195,279,3,GSM
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:26,0,-57,32.10145804,35.05478328,281,3,GSM
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:31,0,-57,32.10171582,35.05357021,281,3,GSM
ec:08:6b:75:ab:d9,AL-BAHA CAR,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:28:35,9,-87,32.10191019,35.05260648,279,3,WIFI
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:28:35,6,-75,32.10191019,35.05260648,279,3,WIFI
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-12-17 21:28:35,5,-85,32.10191019,35.05260648,279,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:37,0,-57,32.1020136,35.05212901,278,3,GSM
ec:08:6b:75:ab:d9,AL-BAHA CAR,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:28:40,9,-87,32.10216725,35.05140476,276,3,WIFI
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:28:40,6,-75,32.10216725,35.05140476,276,3,WIFI
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-12-17 21:28:40,5,-81,32.10216725,35.05140476,276,3,WIFI
30:b5:c2:3b:83:a2,Fadi,[WPS][WEP][ESS],2017-12-17 21:28:42,6,-90,32.10227624,35.05091903,275,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:42,0,-57,32.10227624,35.05091903,275,3,GSM
30:b5:c2:3b:83:a2,Fadi,[WPS][WEP][ESS],2017-12-17 21:28:47,6,-90,32.10251939,35.04967114,272,3,WIFI
04:8d:38:dc:71:f8,mada,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:28:47,11,-85,32.10251939,35.04967114,272,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:47,0,-57,32.10251939,35.04967114,272,3,GSM
30:b5:c2:3b:83:a2,Fadi,[WPS][WEP][ESS],2017-12-17 21:28:51,6,-89,32.10265144,35.04862495,268,3,WIFI
04:8d:38:dc:71:f8,mada,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:28:51,11,-85,32.10265144,35.04862495,268,3,WIFI
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:28:51,6,-87,32.10265144,35.04862495,268,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:51,0,-57,32.10265144,35.04862495,268,3,GSM
30:b5:c2:3b:83:a2,Fadi,[WPS][WEP][ESS],2017-12-17 21:28:55,6,-90,32.10266901,35.04753449,264,3,WIFI
00:18:25:16:bb:40,Coolnet-Hotspot,[ESS],2017-12-17 21:28:55,6,-87,32.10266901,35.04753449,264,3,WIFI
14:cc:20:84:df:9d, Ahmad & Tareq 0597314780 MOHAME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:28:55,1,-87,32.10266901,35.04753449,264,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:55,0,-57,32.10266901,35.04753449,264,3,GSM
00:24:d2:89:90:03,SIEMENS-899003,[WEP][ESS],2017-12-17 21:28:58,11,-85,32.10259032,35.04669987,261,3,WIFI
dc:9f:db:50:76:ee,WIFI-FUTURE 2,[ESS],2017-12-17 21:28:58,1,-90,32.10259032,35.04669987,261,3,WIFI
10:fe:ed:f4:57:81,Fathi2018,[WPA-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:28:58,11,-89,32.10259032,35.04669987,261,3,WIFI
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-12-17 21:28:58,5,-88,32.10259032,35.04669987,261,3,WIFI
30:b5:c2:3b:83:a2,Fadi,[WPS][WEP][ESS],2017-12-17 21:28:59,6,-90,32.10254838,35.04642099,262,4,WIFI
14:cc:20:84:df:9d, Ahmad & Tareq 0597314780 MOHAME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:28:59,1,-87,32.10254838,35.04642099,262,4,WIFI
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-12-17 21:28:59,8,-90,32.10254838,35.04642099,262,4,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:28:59,0,-57,32.10254838,35.04642099,262,4,GSM
00:24:d2:89:90:03,SIEMENS-899003,[WEP][ESS],2017-12-17 21:29:03,11,-86,32.10229733,35.04531273,260,4,WIFI
dc:9f:db:50:76:ee,WIFI-FUTURE 2,[ESS],2017-12-17 21:29:03,1,-90,32.10229733,35.04531273,260,4,WIFI
10:fe:ed:f4:57:81,Fathi2018,[WPA-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:29:03,11,-89,32.10229733,35.04531273,260,4,WIFI
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-12-17 21:29:03,5,-88,32.10229733,35.04531273,260,4,WIFI
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-12-17 21:29:03,8,-90,32.10229733,35.04531273,260,4,WIFI
30:b5:c2:97:d1:8a,lolo ,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:29:03,1,-90,32.10229733,35.04531273,260,4,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:29:03,0,-57,32.10229733,35.04531273,260,4,GSM
00:27:22:48:25:99,WI-FI- FUTURE 0599069018 2,[ESS],2017-12-17 21:29:03,3,-74,32.10229733,35.04531273,260,4,WIFI
30:b5:c2:97:d1:8a,lolo ,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:29:08,1,-90,32.10183028,35.04397661,258,4,WIFI
00:27:22:48:25:99,WI-FI- FUTURE 0599069018 2,[ESS],2017-12-17 21:29:08,3,-74,32.10183028,35.04397661,258,4,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:29:08,0,-57,32.10183028,35.04397661,258,4,GSM
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-12-17 21:29:12,5,-88,32.10142782,35.04288712,253,4,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:29:12,0,-57,32.10142782,35.04288712,253,4,GSM
08:97:58:32:b4:9e,wifi in car-0956,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:29:14,1,-88,32.10121914,35.04234396,253,4,WIFI
08:97:58:32:b4:9e,wifi in car-0956,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:29:15,1,-81,32.10111887,35.04205967,253,4,WIFI
f8:1a:67:c2:27:7a,WIFI-FUTURE ISMAEL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:29:15,11,-93,32.10111887,35.04205967,253,4,WIFI
00:18:25:16:a6:30,Coolnet-Hotspot,[ESS],2017-12-17 21:29:16,5,-88,32.10101734,35.04177976,253,4,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:29:16,0,-57,32.10101734,35.04177976,253,4,GSM
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-12-17 21:29:18,8,-83,32.10083755,35.04122978,249,3,WIFI
08:97:58:32:b4:9e,wifi in car-0956,[WPA-PSK-CCMP][WPS][ESS],2017-12-17 21:29:19,1,-81,32.10074491,35.04094694,247,3,WIFI
f8:1a:67:c2:27:7a,WIFI-FUTURE ISMAEL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:29:19,11,-93,32.10074491,35.04094694,247,3,WIFI
f8:1a:67:c2:27:7a,WIFI-FUTURE ISMAEL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:29:20,11,-76,32.10066505,35.04065717,246,3,WIFI
42502_22811_5363147,Cellcom,UNKNOWN;il,2017-12-17 21:29:20,0,-57,32.10066505,35.04065717,246,3,GSM
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-12-17 21:29:22,8,-83,32.10053281,35.04006295,242,3,WIFI
42502_22811_5363151,Cellcom,UNKNOWN;il,2017-12-17 21:29:22,0,-57,32.10053281,35.04006295,242,3,GSM
f8:1a:67:c2:27:7a,WIFI-FUTURE ISMAEL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:29:25,11,-84,32.10041176,35.03916409,239,3,WIFI
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-12-17 21:29:26,8,-73,32.100388,35.0388641,238,3,WIFI
42502_22811_5363151,Cellcom,UNKNOWN;il,2017-12-17 21:29:26,0,-57,32.100388,35.0388641,238,3,GSM
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-12-17 21:29:27,8,-67,32.10037754,35.03856504,237,3,WIFI
64:70:02:b9:d2:60,Hamed,[ESS],2017-12-17 21:29:27,13,-84,32.10037754,35.03856504,237,3,WIFI
f8:1a:67:c2:27:7a,WIFI-FUTURE ISMAEL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:29:29,11,-89,32.10038231,35.03797334,236,3,WIFI
42502_22811_5363151,Cellcom,UNKNOWN;il,2017-12-17 21:29:30,0,-57,32.10039992,35.03768483,234,3,GSM
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-12-17 21:29:31,8,-74,32.10043019,35.03739697,233,3,WIFI
64:70:02:b9:d2:60,Hamed,[ESS],2017-12-17 21:29:31,13,-82,32.10043019,35.03739697,233,3,WIFI
18:d6:c7:d8:f2:8c,Shadi ,[WPA2-PSK-CCMP][ESS],2017-12-17 21:29:32,11,-92,32.10046753,35.03711022,232,3,WIFI
42502_22811_5363151,Cellcom,UNKNOWN;il,2017-12-17 21:29:34,0,-57,32.10057278,35.03654939,230,3,GSM
00:15:6d:93:e2:a4,WIFI-FUTURE 4,[ESS],2017-12-17 21:29:35,8,-74,32.10063714,35.03627068,228,3,WIFI
64:70:02:b9:d2:60,Hamed,[ESS],2017-12-17 21:29:35,13,-80,32.10063714,35.03627068,228,3,WIFI
18:d6:c7:d8:f2:8c,Shadi ,[WPA2-PSK-CCMP][ESS],2017-12-17 21:29:36,11,-91,32.1007127,35.03599957,227,3,WIFI
00:1a:dd:f4:dc:65,Afikim_Wifi,[ESS],2017-12-17 21:29:36,12,-85,32.1007127,35.03599957,227,3,WIFI
00:1a:dd:f4:dc:65,Afikim_Wifi,[ESS],2017-12-17 21:29:38,12,-80,32.10087244,35.03546471,225,3,WIFI
42502_22811_5363151,Cellcom,UNKNOWN;il,2017-12-17 21:29:38,0,-57,32.10087244,35.03546471,225,3,GSM
00:1a:dd:f4:dc:65,Afikim_Wifi,[ESS],2017-12-17 21:29:39,12,-74,32.10096127,35.03520609,224,3,WIFI
